subject,session,volume,modality,data,stimDur,jitter,interpolation
sub-06,ses-01,23,bold,2.898594347255967,24.0,355,linear
sub-06,ses-01,24,bold,2.9323375904493076,24.0,355,linear
sub-06,ses-01,25,bold,2.9090500000764408,24.0,355,linear
sub-06,ses-01,26,bold,2.8111470691211116,24.0,355,linear
sub-06,ses-01,27,bold,2.6388664260565076,24.0,355,linear
sub-06,ses-01,28,bold,2.374148306920021,24.0,355,linear
sub-06,ses-01,29,bold,2.074261173751002,24.0,355,linear
sub-06,ses-01,30,bold,1.7753245544747775,24.0,355,linear
sub-06,ses-01,31,bold,1.5056162374012416,24.0,355,linear
sub-06,ses-01,32,bold,1.357573698602299,24.0,355,linear
sub-06,ses-01,33,bold,1.2059667327054546,24.0,355,linear
sub-06,ses-01,34,bold,1.0020815027062424,24.0,355,linear
sub-06,ses-01,35,bold,0.7062340535815226,24.0,355,linear
sub-06,ses-01,36,bold,0.18036224240642884,24.0,355,linear
sub-06,ses-01,37,bold,-0.39731257592466873,24.0,355,linear
sub-06,ses-01,38,bold,-0.9543137170879845,24.0,355,linear
sub-06,ses-01,39,bold,-1.4103227571444887,24.0,355,linear
sub-06,ses-01,40,bold,-1.6047028482159886,24.0,355,linear
sub-06,ses-01,41,bold,-1.6614960533090084,24.0,355,linear
sub-06,ses-01,42,bold,-1.6241883830177661,24.0,355,linear
sub-06,ses-01,43,bold,-1.5464838722838214,24.0,355,linear
sub-06,ses-01,44,bold,-1.5507611848012859,24.0,355,linear
sub-06,ses-01,45,bold,-1.5785637161648158,24.0,355,linear
sub-06,ses-01,46,bold,-1.6215744698126477,24.0,355,linear
sub-06,ses-01,47,bold,-1.6619713102553946,24.0,355,linear
sub-06,ses-01,48,bold,-1.660545539416236,24.0,355,linear
sub-06,ses-01,49,bold,-1.648188858810229,24.0,355,linear
sub-06,ses-01,50,bold,-1.6108811885189867,24.0,355,linear
sub-06,ses-01,51,bold,-1.5621673515145318,24.0,355,linear
sub-06,ses-01,52,bold,-1.5048988894751147,24.0,355,linear
sub-06,ses-01,53,bold,-1.445254142703778,24.0,355,linear
sub-06,ses-01,54,bold,-1.3794310556294653,24.0,355,linear
sub-06,ses-01,55,bold,-1.3204991942777022,24.0,355,linear
sub-06,ses-01,56,bold,-1.2717853572732363,24.0,355,linear
sub-06,ses-01,57,bold,-1.2297251175181545,24.0,355,linear
sub-06,ses-01,58,bold,-1.1933679611196957,24.0,355,linear
sub-06,ses-01,59,bold,-1.157961318613998,24.0,355,linear
sub-06,ses-01,60,bold,-1.1097227385559183,24.0,355,linear
sub-06,ses-01,0,bold,-0.8652030396407828,24.0,785,linear
sub-06,ses-01,1,bold,-0.8709061229974058,24.0,785,linear
sub-06,ses-01,2,bold,-0.7528047718207143,24.0,785,linear
sub-06,ses-01,3,bold,-0.4125207982089818,24.0,785,linear
sub-06,ses-01,4,bold,0.010695512546954333,24.0,785,linear
sub-06,ses-01,5,bold,0.4434169622305584,24.0,785,linear
sub-06,ses-01,6,bold,0.8264740610169685,24.0,785,linear
sub-06,ses-01,7,bold,1.0099232423216087,24.0,785,linear
sub-06,ses-01,8,bold,1.118519454570599,24.0,785,linear
sub-06,ses-01,9,bold,1.2005012778220303,24.0,785,linear
sub-06,ses-01,10,bold,1.303156778241199,24.0,785,linear
sub-06,ses-01,11,bold,1.549577504941868,24.0,785,linear
sub-06,ses-01,12,bold,1.8459002110129852,24.0,785,linear
sub-06,ses-01,13,bold,2.167649163715679,24.0,785,linear
sub-06,ses-01,14,bold,2.4820316337494264,24.0,785,linear
sub-06,ses-01,15,bold,2.707065797862751,24.0,785,linear
sub-06,ses-01,16,bold,2.8888515798550563,24.0,785,linear
sub-06,ses-01,17,bold,3.0235869241552304,24.0,785,linear
sub-06,ses-01,18,bold,3.1103213168705235,24.0,785,linear
sub-06,ses-01,19,bold,3.1868376852385083,24.0,785,linear
sub-06,ses-01,20,bold,3.219868043012286,24.0,785,linear
sub-06,ses-01,21,bold,3.194917053327062,24.0,785,linear
sub-06,ses-01,22,bold,3.119588827325015,24.0,785,linear
sub-06,ses-01,23,bold,2.9672689760085857,24.0,785,linear
sub-06,ses-01,24,bold,2.7885723641678073,24.0,785,linear
sub-06,ses-01,25,bold,2.6013211272920778,24.0,785,linear
sub-06,ses-01,26,bold,2.4359317099500677,24.0,785,linear
sub-06,ses-01,27,bold,2.321870042817631,24.0,785,linear
sub-06,ses-01,28,bold,2.2569974696360795,24.0,785,linear
sub-06,ses-01,29,bold,2.2370366778879047,24.0,785,linear
sub-06,ses-01,30,bold,2.2446407890300613,24.0,785,linear
sub-06,ses-01,31,bold,2.2971566816056166,24.0,785,linear
sub-06,ses-01,32,bold,2.31117676152397,24.0,785,linear
sub-06,ses-01,33,bold,2.247017073761981,24.0,785,linear
sub-06,ses-01,34,bold,2.071409632072685,24.0,785,linear
sub-06,ses-01,35,bold,1.7152045507570657,24.0,785,linear
sub-06,ses-01,36,bold,1.2613341669593048,24.0,785,linear
sub-06,ses-01,37,bold,0.754710262112801,24.0,785,linear
sub-06,ses-01,38,bold,0.2545023260424939,24.0,785,linear
sub-06,ses-01,39,bold,-0.14400062350140574,24.0,785,linear
sub-06,ses-01,40,bold,-0.4814330554348323,24.0,785,linear
sub-06,ses-01,41,bold,-0.7442501467857854,24.0,785,linear
sub-06,ses-01,42,bold,-0.9379173524377116,24.0,785,linear
sub-06,ses-01,43,bold,-1.0973660579499112,24.0,785,linear
sub-06,ses-01,44,bold,-1.1952689889052404,24.0,785,linear
sub-06,ses-01,45,bold,-1.2183189508049086,24.0,785,linear
sub-06,ses-01,46,bold,-1.1762587110498157,24.0,785,linear
sub-06,ses-01,47,bold,-1.0393847104909204,24.0,785,linear
sub-06,ses-01,48,bold,-0.8839756890229866,24.0,785,linear
sub-06,ses-01,49,bold,-0.7566068273917925,24.0,785,linear
sub-06,ses-01,50,bold,-0.6938729104689512,24.0,785,linear
sub-06,ses-01,51,bold,-0.7644485670071477,24.0,785,linear
sub-06,ses-01,52,bold,-0.8977581404681523,24.0,785,linear
sub-06,ses-01,53,bold,-1.0674248703276379,24.0,785,linear
sub-06,ses-01,54,bold,-1.2218833779027993,24.0,785,linear
sub-06,ses-01,55,bold,-1.3029146872614583,24.0,785,linear
sub-06,ses-01,56,bold,-1.322875479009633,24.0,785,linear
sub-06,ses-01,57,bold,-1.2891322358162927,24.0,785,linear
sub-06,ses-01,58,bold,-1.2111900966091382,24.0,785,linear
sub-06,ses-01,59,bold,-1.1082969677167709,24.0,785,linear
sub-06,ses-01,60,bold,-0.9887698457008987,24.0,785,linear
sub-06,ses-01,0,bold,-0.2951323324518751,24.0,.57,linear
sub-06,ses-01,1,bold,-0.14518876586736562,24.0,.57,linear
sub-06,ses-01,2,bold,0.011408397966516937,24.0,.57,linear
sub-06,ses-01,3,bold,0.18725346812900057,24.0,.57,linear
sub-06,ses-01,4,bold,0.3664253369161985,24.0,.57,linear
sub-06,ses-01,5,bold,0.5465477195961466,24.0,.57,linear
sub-06,ses-01,6,bold,0.7259572168565098,24.0,.57,linear
sub-06,ses-01,7,bold,0.8934852904572521,24.0,.57,linear
sub-06,ses-01,8,bold,1.073132416190803,24.0,.57,linear
sub-06,ses-01,9,bold,1.2798691878683321,24.0,.57,linear
sub-06,ses-01,10,bold,1.5210620881587644,24.0,.57,linear
sub-06,ses-01,11,bold,1.8390089852903913,24.0,.57,linear
sub-06,ses-01,12,bold,2.156955882422018,24.0,.57,linear
sub-06,ses-01,13,bold,2.440684279413907,24.0,.57,linear
sub-06,ses-01,14,bold,2.653837019867633,24.0,.57,linear
sub-06,ses-01,15,bold,2.716333308317287,24.0,.57,linear
sub-06,ses-01,16,bold,2.715145165951327,24.0,.57,linear
sub-06,ses-01,17,bold,2.6887684054269334,24.0,.57,linear
sub-06,ses-01,18,bold,2.6699957560447185,24.0,.57,linear
sub-06,ses-01,19,bold,2.7505518084570024,24.0,.57,linear
sub-06,ses-01,20,bold,2.8548707081885283,24.0,.57,linear
sub-06,ses-01,21,bold,2.95229838219746,24.0,.57,linear
sub-06,ses-01,22,bold,3.0083787018709174,24.0,.57,linear
sub-06,ses-01,23,bold,2.969407632267318,24.0,.57,linear
sub-06,ses-01,24,bold,2.8615243054379125,24.0,.57,linear
sub-06,ses-01,25,bold,2.7106302249606307,24.0,.57,linear
sub-06,ses-01,26,bold,2.532646498539437,24.0,.57,linear
sub-06,ses-01,27,bold,2.338266407467926,24.0,.57,linear
sub-06,ses-01,28,bold,2.1942635527132603,24.0,.57,linear
sub-06,ses-01,29,bold,2.1350940628882986,24.0,.57,linear
sub-06,ses-01,30,bold,2.1781048165361527,24.0,.57,linear
sub-06,ses-01,31,bold,2.396010126453718,24.0,.57,linear
sub-06,ses-01,32,bold,2.6564509330727626,24.0,.57,linear
sub-06,ses-01,33,bold,2.887901065962284,24.0,.57,linear
sub-06,ses-01,34,bold,3.011943128968797,24.0,.57,linear
sub-06,ses-01,35,bold,2.9254463647267137,24.0,.57,linear
sub-06,ses-01,36,bold,2.645995280252289,24.0,.57,linear
sub-06,ses-01,37,bold,2.183807899892787,24.0,.57,linear
sub-06,ses-01,38,bold,1.5628846994406587,24.0,.57,linear
sub-06,ses-01,39,bold,0.7958199879751104,24.0,.57,linear
sub-06,ses-01,40,bold,0.033032589027048864,24.0,.57,linear
sub-06,ses-01,41,bold,-0.6342281636976255,24.0,.57,linear
sub-06,ses-01,42,bold,-1.1037820267261078,24.0,.57,linear
sub-06,ses-01,43,bold,-1.213566381341058,24.0,.57,linear
sub-06,ses-01,44,bold,-1.1479809227399107,24.0,.57,linear
sub-06,ses-01,45,bold,-0.9923342727987894,24.0,.57,linear
sub-06,ses-01,46,bold,-0.8480937895709251,24.0,.57,linear
sub-06,ses-01,47,bold,-0.9129663627524987,24.0,.57,linear
sub-06,ses-01,48,bold,-1.0567315890339768,24.0,.57,linear
sub-06,ses-01,49,bold,-1.2342400585088065,24.0,.57,linear
sub-06,ses-01,50,bold,-1.4015305036363612,24.0,.57,linear
sub-06,ses-01,51,bold,-1.4338479759905431,24.0,.57,linear
sub-06,ses-01,52,bold,-1.4003423612704013,24.0,.57,linear
sub-06,ses-01,53,bold,-1.3262022776343252,24.0,.57,linear
sub-06,ses-01,54,bold,-1.2263983188934513,24.0,.57,linear
sub-06,ses-01,55,bold,-1.151782978310989,24.0,.57,linear
sub-06,ses-01,56,bold,-1.0790686655140713,24.0,.57,linear
sub-06,ses-01,57,bold,-1.0070672381367385,24.0,.57,linear
sub-06,ses-01,58,bold,-0.9395807517500576,24.0,.57,linear
sub-06,ses-01,59,bold,-0.844766990946233,24.0,.57,linear
sub-06,ses-01,60,bold,-0.7611217683824556,24.0,.57,linear
sub-06,ses-02,0,vaso,-0.8121072927718798,1.0,0.0,linear
sub-06,ses-02,1,vaso,-0.7263340874745561,1.0,0.0,linear
sub-06,ses-02,2,vaso,-0.6048220466366994,1.0,0.0,linear
sub-06,ses-02,3,vaso,-0.6977430190421074,1.0,0.0,linear
sub-06,ses-02,4,vaso,-0.7120385532583207,1.0,0.0,linear
sub-06,ses-02,5,vaso,-0.7763684572313245,1.0,0.0,linear
sub-06,ses-02,6,vaso,-0.9765059362583761,1.0,0.0,linear
sub-06,ses-02,7,vaso,-1.1337568126367659,1.0,0.0,linear
sub-06,ses-02,8,vaso,-1.4697018667179096,1.0,0.0,linear
sub-06,ses-02,9,vaso,-1.6769871128530678,1.0,0.0,linear
sub-06,ses-02,10,vaso,-1.9200111945288034,1.0,0.0,linear
sub-06,ses-02,11,vaso,-1.8985678932044614,1.0,0.0,linear
sub-06,ses-02,12,vaso,-1.8771245918801194,1.0,0.0,linear
sub-06,ses-02,13,vaso,-1.6698393457449612,1.0,0.0,linear
sub-06,ses-02,14,vaso,-1.4697018667179096,1.0,0.0,linear
sub-06,ses-02,15,vaso,-1.2266777850421962,1.0,0.0,linear
sub-06,ses-02,0,vaso,-0.39038903339343456,1.0,525,linear
sub-06,ses-02,1,vaso,-0.26172922544744903,1.0,525,linear
sub-06,ses-02,2,vaso,-0.18310378725825416,1.0,525,linear
sub-06,ses-02,3,vaso,-0.004409609555522387,1.0,525,linear
sub-06,ses-02,4,vaso,0.26720554055261747,1.0,525,linear
sub-06,ses-02,5,vaso,0.017033691768797432,1.0,525,linear
sub-06,ses-02,6,vaso,0.12425019839042983,1.0,525,linear
sub-06,ses-02,7,vaso,0.0027381575525842194,1.0,525,linear
sub-06,ses-02,8,vaso,-0.26887699255555564,1.0,525,linear
sub-06,ses-02,9,vaso,-0.29746806098800427,1.0,525,linear
sub-06,ses-02,10,vaso,-0.3260591294204307,1.0,525,linear
sub-06,ses-02,11,vaso,-0.29746806098800427,1.0,525,linear
sub-06,ses-02,12,vaso,-0.4261278689339676,1.0,525,linear
sub-06,ses-02,13,vaso,-0.454718937366394,1.0,525,linear
sub-06,ses-02,14,vaso,-0.4618667044745006,1.0,525,linear
sub-06,ses-02,15,vaso,-0.5547876768799309,1.0,525,linear
sub-06,ses-02,0,vaso,-0.09018281485282387,1.0,705,linear
sub-06,ses-02,1,vaso,-0.04014844509607762,1.0,705,linear
sub-06,ses-02,2,vaso,0.13139796549853644,1.0,705,linear
sub-06,ses-02,3,vaso,0.2743533076607241,1.0,705,linear
sub-06,ses-02,4,vaso,0.26005777344451086,1.0,705,linear
sub-06,ses-02,5,vaso,0.12425019839042983,1.0,705,linear
sub-06,ses-02,6,vaso,-0.09733058196093047,1.0,705,linear
sub-06,ses-02,7,vaso,-0.46901447158262943,1.0,705,linear
sub-06,ses-02,8,vaso,-0.6262653479610192,1.0,705,linear
sub-06,ses-02,9,vaso,-0.5833787453123795,1.0,705,linear
sub-06,ses-02,10,vaso,-0.6405608821772546,1.0,705,linear
sub-06,ses-02,11,vaso,-0.5119010742312691,1.0,705,linear
sub-06,ses-02,12,vaso,-0.3189113623123241,1.0,705,linear
sub-06,ses-02,13,vaso,-0.10447834906905928,1.0,705,linear
sub-06,ses-02,14,vaso,0.12425019839042983,1.0,705,linear
sub-06,ses-02,15,vaso,0.21002340368774242,1.0,705,linear
sub-06,ses-02,0,vaso,0.1885801023634226,1.0,575,linear
sub-06,ses-02,1,vaso,0.12425019839042983,1.0,575,linear
sub-06,ses-02,2,vaso,0.4816385537959045,1.0,575,linear
sub-06,ses-02,3,vaso,0.9676867171473202,1.0,575,linear
sub-06,ses-02,4,vaso,1.3679616752014345,1.0,575,linear
sub-06,ses-02,5,vaso,1.7753844003636665,1.0,575,linear
sub-06,ses-02,6,vaso,1.646724592417692,1.0,575,linear
sub-06,ses-02,7,vaso,1.1177898264176145,1.0,575,linear
sub-06,ses-02,8,vaso,0.6674804986067429,1.0,575,linear
sub-06,ses-02,9,vaso,0.1957278694715292,1.0,575,linear
sub-06,ses-02,10,vaso,0.031329225985010645,1.0,575,linear
sub-06,ses-02,11,vaso,0.25291000633640426,1.0,575,linear
sub-06,ses-02,12,vaso,0.5388206906607684,1.0,575,linear
sub-06,ses-02,13,vaso,0.7318104025797245,1.0,575,linear
sub-06,ses-02,14,vaso,0.5888550604175369,1.0,575,linear
sub-06,ses-02,15,vaso,0.15284126682287846,1.0,575,linear
sub-06,ses-02,0,bold,0.14437581608788275,1.0,0.0,linear
sub-06,ses-02,1,bold,0.3194786015943807,1.0,0.0,linear
sub-06,ses-02,2,bold,0.47155990534106795,1.0,0.0,linear
sub-06,ses-02,3,bold,0.5466703963352249,1.0,0.0,linear
sub-06,ses-02,4,bold,0.5329505233672593,1.0,0.0,linear
sub-06,ses-02,5,bold,0.4194708961067217,1.0,0.0,linear
sub-06,ses-02,6,bold,0.16158379235282627,1.0,0.0,linear
sub-06,ses-02,7,bold,-0.14164865426136153,1.0,0.0,linear
sub-06,ses-02,8,bold,-0.44092791713898905,1.0,0.0,linear
sub-06,ses-02,9,bold,-0.6760260793528983,1.0,0.0,linear
sub-06,ses-02,10,bold,-0.7585778573805269,1.0,0.0,linear
sub-06,ses-02,11,bold,-0.7385793984780675,1.0,0.0,linear
sub-06,ses-02,12,bold,-0.6364942419875397,1.0,0.0,linear
sub-06,ses-02,13,bold,-0.4876685013180282,1.0,0.0,linear
sub-06,ses-02,14,bold,-0.3230300257023533,1.0,0.0,linear
sub-06,ses-02,15,bold,-0.17234396327444612,1.0,0.0,linear
sub-06,ses-02,0,bold,-0.5413852920909235,1.0,525,linear
sub-06,ses-02,1,bold,-0.16932094041709478,1.0,525,linear
sub-06,ses-02,2,bold,0.2464609725783884,1.0,525,linear
sub-06,ses-02,3,bold,0.6227110482085685,1.0,525,linear
sub-06,ses-02,4,bold,0.8764124280061569,1.0,525,linear
sub-06,ses-02,5,bold,0.8126964077820098,1.0,525,linear
sub-06,ses-02,6,bold,0.608991175240603,1.0,525,linear
sub-06,ses-02,7,bold,0.32552464730908337,1.0,525,linear
sub-06,ses-02,8,bold,0.03647715410248775,1.0,525,linear
sub-06,ses-02,9,bold,-0.09421044942293788,1.0,525,linear
sub-06,ses-02,10,bold,-0.16141457294402972,1.0,525,linear
sub-06,ses-02,11,bold,-0.18280827316526915,1.0,525,linear
sub-06,ses-02,12,bold,-0.19234242217691655,1.0,525,linear
sub-06,ses-02,13,bold,-0.24559413251024065,1.0,525,linear
sub-06,ses-02,14,bold,-0.32628558877949576,1.0,525,linear
sub-06,ses-02,15,bold,-0.43418425076490186,1.0,525,linear
sub-06,ses-02,0,bold,-0.7343936745217383,1.0,705,linear
sub-06,ses-02,1,bold,-0.2679179936106668,1.0,705,linear
sub-06,ses-02,2,bold,0.13274880509808185,1.0,705,linear
sub-06,ses-02,3,bold,0.37180015104851805,1.0,705,linear
sub-06,ses-02,4,bold,0.26320386840372745,1.0,705,linear
sub-06,ses-02,5,bold,-0.024680923703912505,1.0,705,linear
sub-06,ses-02,6,bold,-0.40534926351019074,1.0,705,linear
sub-06,ses-02,7,bold,-0.7906684077123916,1.0,705,linear
sub-06,ses-02,8,bold,-1.0029776283862812,1.0,705,linear
sub-06,ses-02,9,bold,-1.1192477382843458,1.0,705,linear
sub-06,ses-02,10,bold,-1.1373858754284427,1.0,705,linear
sub-06,ses-02,11,bold,-1.0773904987210314,1.0,705,linear
sub-06,ses-02,12,bold,-0.9771656639888993,1.0,705,linear
sub-06,ses-02,13,bold,-0.8629884160689993,1.0,705,linear
sub-06,ses-02,14,bold,-0.7634612019962517,1.0,705,linear
sub-06,ses-02,15,bold,-0.6990475611127089,1.0,705,linear
sub-06,ses-02,0,bold,-0.576963945719744,1.0,575,linear
sub-06,ses-02,1,bold,-0.34930707053931753,1.0,575,linear
sub-06,ses-02,2,bold,-0.15932171096586512,1.0,575,linear
sub-06,ses-02,3,bold,-0.0049150050212221075,1.0,575,linear
sub-06,ses-02,4,bold,0.05717323366432048,1.0,575,linear
sub-06,ses-02,5,bold,0.00601438530918319,1.0,575,linear
sub-06,ses-02,6,bold,-0.1646701360211833,1.0,575,linear
sub-06,ses-02,7,bold,-0.5185963505509039,1.0,575,linear
sub-06,ses-02,8,bold,-0.9039154947531269,1.0,575,linear
sub-06,ses-02,9,bold,-1.2362154688418059,1.0,575,linear
sub-06,ses-02,10,bold,-1.4431762644603774,1.0,575,linear
sub-06,ses-02,11,bold,-1.364810210389078,1.0,575,linear
sub-06,ses-02,12,bold,-1.1511057483964082,1.0,575,linear
sub-06,ses-02,13,bold,-0.8699646226628777,1.0,575,linear
sub-06,ses-02,14,bold,-0.5967298644024122,1.0,575,linear
sub-06,ses-02,15,bold,-0.4830176969221056,1.0,575,linear
sub-06,ses-02,0,vaso,-0.5404921426636955,2.0,575,linear
sub-06,ses-02,1,vaso,-0.454718937366394,2.0,575,linear
sub-06,ses-02,2,vaso,-0.06873951352850405,2.0,575,linear
sub-06,ses-02,3,vaso,0.21002340368774242,2.0,575,linear
sub-06,ses-02,4,vaso,0.5316729235526618,2.0,575,linear
sub-06,ses-02,5,vaso,0.7032193341472759,2.0,575,linear
sub-06,ses-02,6,vaso,0.8175836078770371,2.0,575,linear
sub-06,ses-02,7,vaso,0.6174461288499633,2.0,575,linear
sub-06,ses-02,8,vaso,0.23146670501208444,2.0,575,linear
sub-06,ses-02,9,vaso,-0.14736495171772113,2.0,575,linear
sub-06,ses-02,10,vaso,-0.6477086492853612,2.0,575,linear
sub-06,ses-02,11,vaso,-0.9693581691502473,2.0,575,linear
sub-06,ses-02,12,vaso,-1.2409733192584316,2.0,575,linear
sub-06,ses-02,13,vaso,-1.2552688534746448,2.0,575,linear
sub-06,ses-02,14,vaso,-1.0050970046908025,2.0,575,linear
sub-06,ses-02,15,vaso,-0.7763684572313245,2.0,575,linear
sub-06,ses-02,16,vaso,-0.6334131150691258,2.0,575,linear
sub-06,ses-02,17,vaso,-0.3403546636366661,2.0,575,linear
sub-06,ses-02,18,vaso,-0.19025155436636076,2.0,575,linear
sub-06,ses-02,19,vaso,-0.24743369123123582,2.0,575,linear
sub-06,ses-02,0,vaso,-1.2338255521503028,2.0,525,linear
sub-06,ses-02,1,vaso,-0.6334131150691258,2.0,525,linear
sub-06,ses-02,2,vaso,0.05277252730935267,2.0,525,linear
sub-06,ses-02,3,vaso,0.7318104025797245,2.0,525,linear
sub-06,ses-02,4,vaso,1.1606764290662763,2.0,525,linear
sub-06,ses-02,5,vaso,1.3036317712284529,2.0,525,linear
sub-06,ses-02,6,vaso,1.2321541001473535,2.0,525,linear
sub-06,ses-02,7,vaso,0.9462434158229893,2.0,525,linear
sub-06,ses-02,8,vaso,0.5888550604175369,2.0,525,linear
sub-06,ses-02,9,vaso,0.10280689706611001,2.0,525,linear
sub-06,ses-02,10,vaso,-0.28317252677176885,2.0,525,linear
sub-06,ses-02,11,vaso,-0.7191863203664273,2.0,525,linear
sub-06,ses-02,12,vaso,-1.0479836073394644,2.0,525,linear
sub-06,ses-02,13,vaso,-1.0408358402313578,2.0,525,linear
sub-06,ses-02,14,vaso,-0.8978804980691812,2.0,525,linear
sub-06,ses-02,15,vaso,-0.7263340874745561,2.0,525,linear
sub-06,ses-02,16,vaso,-0.4475711702582874,2.0,525,linear
sub-06,ses-02,17,vaso,-0.29746806098800427,2.0,525,linear
sub-06,ses-02,18,vaso,-0.16880825304204095,2.0,525,linear
sub-06,ses-02,19,vaso,0.06706806152556588,2.0,525,linear
sub-06,ses-02,0,vaso,0.26720554055261747,2.0,705,linear
sub-06,ses-02,1,vaso,0.32438767741750363,2.0,705,linear
sub-06,ses-02,2,vaso,0.34583097874182345,2.0,705,linear
sub-06,ses-02,3,vaso,0.45304748536345585,2.0,705,linear
sub-06,ses-02,4,vaso,0.26720554055261747,2.0,705,linear
sub-06,ses-02,5,vaso,-0.011557376663628993,2.0,705,linear
sub-06,ses-02,6,vaso,-0.4118323347177544,2.0,705,linear
sub-06,ses-02,7,vaso,-0.8692894296367326,2.0,705,linear
sub-06,ses-02,8,vaso,-1.2838599219070712,2.0,705,linear
sub-06,ses-02,9,vaso,-1.634100510204406,2.0,705,linear
sub-06,ses-02,10,vaso,-1.769908085258498,2.0,705,linear
sub-06,ses-02,11,vaso,-1.6269527430962993,2.0,705,linear
sub-06,ses-02,12,vaso,-1.383928661420586,2.0,705,linear
sub-06,ses-02,13,vaso,-1.1266090455286593,2.0,705,linear
sub-06,ses-02,14,vaso,-0.8406983612043062,2.0,705,linear
sub-06,ses-02,15,vaso,-0.5762309782042729,2.0,705,linear
sub-06,ses-02,16,vaso,-0.47616223869073604,2.0,705,linear
sub-06,ses-02,17,vaso,-0.3189113623123241,2.0,705,linear
sub-06,ses-02,18,vaso,-0.3189113623123241,2.0,705,linear
sub-06,ses-02,19,vaso,-0.2545814583393424,2.0,705,linear
sub-06,ses-02,0,vaso,-0.6191175808529126,2.0,0.0,linear
sub-06,ses-02,1,vaso,-0.7263340874745561,2.0,0.0,linear
sub-06,ses-02,2,vaso,-0.5976742795285928,2.0,0.0,linear
sub-06,ses-02,3,vaso,-0.5619354439880375,2.0,0.0,linear
sub-06,ses-02,4,vaso,-0.2188426227988094,2.0,0.0,linear
sub-06,ses-02,5,vaso,0.36012651295803666,2.0,0.0,linear
sub-06,ses-02,6,vaso,0.6889237999310627,2.0,0.0,linear
sub-06,ses-02,7,vaso,0.8819135118500077,2.0,0.0,linear
sub-06,ses-02,8,vaso,0.9891300184716623,2.0,0.0,linear
sub-06,ses-02,9,vaso,0.760401471012162,2.0,0.0,linear
sub-06,ses-02,10,vaso,0.6174461288499633,2.0,0.0,linear
sub-06,ses-02,11,vaso,0.317239910309397,2.0,0.0,linear
sub-06,ses-02,12,vaso,0.14569349971477186,2.0,0.0,linear
sub-06,ses-02,13,vaso,-0.054443979312290836,2.0,0.0,linear
sub-06,ses-02,14,vaso,-0.1187738832852725,2.0,0.0,linear
sub-06,ses-02,15,vaso,-0.18310378725825416,2.0,0.0,linear
sub-06,ses-02,16,vaso,-0.24743369123123582,2.0,0.0,linear
sub-06,ses-02,17,vaso,-0.26887699255555564,2.0,0.0,linear
sub-06,ses-02,18,vaso,-0.3475024307447727,2.0,0.0,linear
sub-06,ses-02,19,vaso,-0.2545814583393424,2.0,0.0,linear
sub-06,ses-02,0,bold,-0.570452819565459,2.0,575,linear
sub-06,ses-02,1,bold,-0.12676608019441815,2.0,575,linear
sub-06,ses-02,2,bold,0.32412940599029216,2.0,575,linear
sub-06,ses-02,3,bold,0.7485153071182582,2.0,575,linear
sub-06,ses-02,4,bold,1.0610493625242912,2.0,575,linear
sub-06,ses-02,5,bold,1.20522429879788,2.0,575,linear
sub-06,ses-02,6,bold,1.1417408187935463,2.0,575,linear
sub-06,ses-02,7,bold,0.7901400064617814,2.0,575,linear
sub-06,ses-02,8,bold,0.30203808510966823,2.0,575,linear
sub-06,ses-02,9,bold,-0.22164248987124324,2.0,575,linear
sub-06,ses-02,10,bold,-0.6920713545188306,2.0,575,linear
sub-06,ses-02,11,bold,-0.94298225167887,2.0,575,linear
sub-06,ses-02,12,bold,-1.0497182125652982,2.0,575,linear
sub-06,ses-02,13,bold,-1.0411142244328375,2.0,575,linear
sub-06,ses-02,14,bold,-0.9629807105813404,2.0,575,linear
sub-06,ses-02,15,bold,-0.8806614727735029,2.0,575,linear
sub-06,ses-02,16,bold,-0.7906684077123916,2.0,575,linear
sub-06,ses-02,17,bold,-0.7111396525421143,2.0,575,linear
sub-06,ses-02,18,bold,-0.6471910920981871,2.0,575,linear
sub-06,ses-02,19,bold,-0.6062640134140485,2.0,575,linear
sub-06,ses-02,0,bold,-1.3422538090688385,2.0,525,linear
sub-06,ses-02,1,bold,-0.8720574846410423,2.0,525,linear
sub-06,ses-02,2,bold,-0.3123331755917391,2.0,525,linear
sub-06,ses-02,3,bold,0.24274032906164145,2.0,525,linear
sub-06,ses-02,4,bold,0.6843342064545288,2.0,525,linear
sub-06,ses-02,5,bold,0.8357178895418205,2.0,525,linear
sub-06,ses-02,6,bold,0.7833963400877053,2.0,525,linear
sub-06,ses-02,7,bold,0.563878372600124,2.0,525,linear
sub-06,ses-02,8,bold,0.22506727235713786,2.0,525,linear
sub-06,ses-02,9,bold,-0.1544383663501514,2.0,525,linear
sub-06,ses-02,10,bold,-0.5232471549468265,2.0,525,linear
sub-06,ses-02,11,bold,-0.8262470613412121,2.0,525,linear
sub-06,ses-02,12,bold,-1.0134419382771043,2.0,525,linear
sub-06,ses-02,13,bold,-1.0080935132217972,2.0,525,linear
sub-06,ses-02,14,bold,-0.906705977390676,2.0,525,linear
sub-06,ses-02,15,bold,-0.7739255118870747,2.0,525,linear
sub-06,ses-02,16,bold,-0.6564927008900323,2.0,525,linear
sub-06,ses-02,17,bold,-0.6746308380341182,2.0,525,linear
sub-06,ses-02,18,bold,-0.7660191444140096,2.0,525,linear
sub-06,ses-02,19,bold,-0.9157750459627301,2.0,525,linear
